step_id,case_id,step_name,step_status,performed_by,started_at,completed_at,notes,evidence_reference
CSE-07-CASE-0028-STP-2,CSE-07-CASE-0028,Forensic Step 2: Egress Inspection,Completed,ANON-01,2026-08-07T21:59:00Z,2026-08-07T22:05:00Z,Completed analysis for step 2,HASH-SHA256-282
CSE-07-CASE-0028-STP-3,CSE-07-CASE-0028,Forensic Step 3: Remediation Review,Completed,ANON-01,2026-08-07T22:04:00Z,2026-08-07T22:13:00Z,Completed analysis for step 3,HASH-SHA256-283
CSE-07-CASE-0028-STP-4,CSE-07-CASE-0028,Forensic Step 4: Artifact Capture,Completed,ANON-01,2026-08-07T22:09:00Z,2026-08-07T22:21:00Z,Completed analysis for step 4,HASH-SHA256-284
CSE-07-CASE-0029-STP-1,CSE-07-CASE-0029,Forensic Step 1: Memory Dump,Completed,ANON-02,2026-08-08T11:17:00Z,2026-08-08T11:20:00Z,Completed analysis for step 1,HASH-SHA256-291
CSE-07-CASE-0029-STP-2,CSE-07-CASE-0029,Forensic Step 2: Egress Inspection,Completed,ANON-02,2026-08-08T11:22:00Z,2026-08-08T11:28:00Z,Completed analysis for step 2,HASH-SHA256-292
CSE-07-CASE-0029-STP-3,CSE-07-CASE-0029,Forensic Step 3: Remediation Review,Completed,ANON-02,2026-08-08T11:27:00Z,2026-08-08T11:36:00Z,Completed analysis for step 3,HASH-SHA256-293
CSE-07-CASE-0030-STP-1,CSE-07-CASE-0030,Forensic Step 1: Memory Dump,Completed,ANON-03,2026-08-12T08:42:00Z,2026-08-12T08:45:00Z,Completed analysis for step 1,HASH-SHA256-301
CSE-07-CASE-0030-STP-2,CSE-07-CASE-0030,Forensic Step 2: Egress Inspection,Completed,ANON-03,2026-08-12T08:47:00Z,2026-08-12T08:53:00Z,Completed analysis for step 2,HASH-SHA256-302
CSE-07-CASE-0030-STP-3,CSE-07-CASE-0030,Forensic Step 3: Remediation Review,Completed,ANON-03,2026-08-12T08:52:00Z,2026-08-12T09:01:00Z,Completed analysis for step 3,HASH-SHA256-303
CSE-07-CASE-0031-STP-1,CSE-07-CASE-0031,Forensic Step 1: Memory Dump,Completed,ANON-04,2026-08-01T14:17:00Z,2026-08-01T14:20:00Z,Completed analysis for step 1,HASH-SHA256-311
CSE-07-CASE-0031-STP-2,CSE-07-CASE-0031,Forensic Step 2: Egress Inspection,Completed,ANON-04,2026-08-01T14:22:00Z,2026-08-01T14:28:00Z,Completed analysis for step 2,HASH-SHA256-312
CSE-07-CASE-0031-STP-3,CSE-07-CASE-0031,Forensic Step 3: Remediation Review,Completed,ANON-04,2026-08-01T14:27:00Z,2026-08-01T14:36:00Z,Completed analysis for step 3,HASH-SHA256-313
CSE-07-CASE-0031-STP-4,CSE-07-CASE-0031,Forensic Step 4: Artifact Capture,Completed,ANON-04,2026-08-01T14:32:00Z,2026-08-01T14:44:00Z,Completed analysis for step 4,HASH-SHA256-314
CSE-07-CASE-0032-STP-1,CSE-07-CASE-0032,Forensic Step 1: Memory Dump,Completed,ANON-01,2026-08-26T20:37:00Z,2026-08-26T20:40:00Z,Completed analysis for step 1,HASH-SHA256-321
CSE-07-CASE-0032-STP-2,CSE-07-CASE-0032,Forensic Step 2: Egress Inspection,Completed,ANON-01,2026-08-26T20:42:00Z,2026-08-26T20:48:00Z,Completed analysis for step 2,HASH-SHA256-322
CSE-07-CASE-0032-STP-3,CSE-07-CASE-0032,Forensic Step 3: Remediation Review,Completed,ANON-01,2026-08-26T20:47:00Z,2026-08-26T20:56:00Z,Completed analysis for step 3,HASH-SHA256-323
CSE-07-CASE-0033-STP-1,CSE-07-CASE-0033,Forensic Step 1: Memory Dump,Completed,ANON-02,2026-08-12T20:29:00Z,2026-08-12T20:32:00Z,Completed analysis for step 1,HASH-SHA256-331
CSE-07-CASE-0033-STP-2,CSE-07-CASE-0033,Forensic Step 2: Egress Inspection,Completed,ANON-02,2026-08-12T20:34:00Z,2026-08-12T20:40:00Z,Completed analysis for step 2,HASH-SHA256-332
CSE-07-CASE-0033-STP-3,CSE-07-CASE-0033,Forensic Step 3: Remediation Review,Completed,ANON-02,2026-08-12T20:39:00Z,2026-08-12T20:48:00Z,Completed analysis for step 3,HASH-SHA256-333
CSE-07-CASE-0033-STP-4,CSE-07-CASE-0033,Forensic Step 4: Artifact Capture,Completed,ANON-02,2026-08-12T20:44:00Z,2026-08-12T20:56:00Z,Completed analysis for step 4,HASH-SHA256-334
CSE-07-CASE-0034-STP-1,CSE-07-CASE-0034,Forensic Step 1: Memory Dump,Completed,ANON-03,2026-08-09T15:59:00Z,2026-08-09T16:02:00Z,Completed analysis for step 1,HASH-SHA256-341
CSE-07-CASE-0034-STP-2,CSE-07-CASE-0034,Forensic Step 2: Egress Inspection,Completed,ANON-03,2026-08-09T16:04:00Z,2026-08-09T16:10:00Z,Completed analysis for step 2,HASH-SHA256-342
CSE-07-CASE-0034-STP-3,CSE-07-CASE-0034,Forensic Step 3: Remediation Review,Completed,ANON-03,2026-08-09T16:09:00Z,2026-08-09T16:18:00Z,Completed analysis for step 3,HASH-SHA256-343
CSE-07-CASE-0035-STP-1,CSE-07-CASE-0035,Forensic Step 1: Memory Dump,Completed,ANON-04,2026-08-22T20:06:00Z,2026-08-22T20:09:00Z,Completed analysis for step 1,HASH-SHA256-351
CSE-07-CASE-0035-STP-2,CSE-07-CASE-0035,Forensic Step 2: Egress Inspection,Completed,ANON-04,2026-08-22T20:11:00Z,2026-08-22T20:17:00Z,Completed analysis for step 2,HASH-SHA256-352
CSE-07-CASE-0035-STP-3,CSE-07-CASE-0035,Forensic Step 3: Remediation Review,Completed,ANON-04,2026-08-22T20:16:00Z,2026-08-22T20:25:00Z,Completed analysis for step 3,HASH-SHA256-353
CSE-07-CASE-0035-STP-4,CSE-07-CASE-0035,Forensic Step 4: Artifact Capture,Completed,ANON-04,2026-08-22T20:21:00Z,2026-08-22T20:33:00Z,Completed analysis for step 4,HASH-SHA256-354
CSE-07-CASE-0036-STP-1,CSE-07-CASE-0036,Forensic Step 1: Memory Dump,Completed,ANON-01,2026-08-28T00:41:00Z,2026-08-28T00:44:00Z,Completed analysis for step 1,HASH-SHA256-361
CSE-07-CASE-0036-STP-2,CSE-07-CASE-0036,Forensic Step 2: Egress Inspection,Completed,ANON-01,2026-08-28T00:46:00Z,2026-08-28T00:52:00Z,Completed analysis for step 2,HASH-SHA256-362
CSE-07-CASE-0036-STP-3,CSE-07-CASE-0036,Forensic Step 3: Remediation Review,Completed,ANON-01,2026-08-28T00:51:00Z,2026-08-28T01:00:00Z,Completed analysis for step 3,HASH-SHA256-363
CSE-07-CASE-0036-STP-4,CSE-07-CASE-0036,Forensic Step 4: Artifact Capture,Completed,ANON-01,2026-08-28T00:56:00Z,2026-08-28T01:08:00Z,Completed analysis for step 4,HASH-SHA256-364
CSE-07-CASE-0037-STP-1,CSE-07-CASE-0037,Forensic Step 1: Memory Dump,Completed,ANON-02,2026-08-03T21:11:00Z,2026-08-03T21:14:00Z,Completed analysis for step 1,HASH-SHA256-371
CSE-07-CASE-0037-STP-2,CSE-07-CASE-0037,Forensic Step 2: Egress Inspection,Completed,ANON-02,2026-08-03T21:16:00Z,2026-08-03T21:22:00Z,Completed analysis for step 2,HASH-SHA256-372
CSE-07-CASE-0037-STP-3,CSE-07-CASE-0037,Forensic Step 3: Remediation Review,Completed,ANON-02,2026-08-03T21:21:00Z,2026-08-03T21:30:00Z,Completed analysis for step 3,HASH-SHA256-373
CSE-07-CASE-0038-STP-1,CSE-07-CASE-0038,Forensic Step 1: Memory Dump,Completed,ANON-03,2026-08-25T22:20:00Z,2026-08-25T22:23:00Z,Completed analysis for step 1,HASH-SHA256-381
CSE-07-CASE-0038-STP-2,CSE-07-CASE-0038,Forensic Step 2: Egress Inspection,Completed,ANON-03,2026-08-25T22:25:00Z,2026-08-25T22:31:00Z,Completed analysis for step 2,HASH-SHA256-382
CSE-07-CASE-0038-STP-3,CSE-07-CASE-0038,Forensic Step 3: Remediation Review,Completed,ANON-03,2026-08-25T22:30:00Z,2026-08-25T22:39:00Z,Completed analysis for step 3,HASH-SHA256-383
CSE-07-CASE-0038-STP-4,CSE-07-CASE-0038,Forensic Step 4: Artifact Capture,Completed,ANON-03,2026-08-25T22:35:00Z,2026-08-25T22:47:00Z,Completed analysis for step 4,HASH-SHA256-384
CSE-07-CASE-0039-STP-1,CSE-07-CASE-0039,Forensic Step 1: Memory Dump,Completed,ANON-04,2026-08-04T05:35:00Z,2026-08-04T05:38:00Z,Completed analysis for step 1,HASH-SHA256-391
CSE-07-CASE-0039-STP-2,CSE-07-CASE-0039,Forensic Step 2: Egress Inspection,Completed,ANON-04,2026-08-04T05:40:00Z,2026-08-04T05:46:00Z,Completed analysis for step 2,HASH-SHA256-392
CSE-07-CASE-0039-STP-3,CSE-07-CASE-0039,Forensic Step 3: Remediation Review,Completed,ANON-04,2026-08-04T05:45:00Z,2026-08-04T05:54:00Z,Completed analysis for step 3,HASH-SHA256-393
CSE-07-CASE-0039-STP-4,CSE-07-CASE-0039,Forensic Step 4: Artifact Capture,Completed,ANON-04,2026-08-04T05:50:00Z,2026-08-04T06:02:00Z,Completed analysis for step 4,HASH-SHA256-394
CSE-07-CASE-0040-STP-1,CSE-07-CASE-0040,Forensic Step 1: Memory Dump,Completed,ANON-01,2026-08-24T10:17:00Z,2026-08-24T10:20:00Z,Completed analysis for step 1,HASH-SHA256-401
CSE-07-CASE-0040-STP-2,CSE-07-CASE-0040,Forensic Step 2: Egress Inspection,Completed,ANON-01,2026-08-24T10:22:00Z,2026-08-24T10:28:00Z,Completed analysis for step 2,HASH-SHA256-402
CSE-07-CASE-0040-STP-3,CSE-07-CASE-0040,Forensic Step 3: Remediation Review,Completed,ANON-01,2026-08-24T10:27:00Z,2026-08-24T10:36:00Z,Completed analysis for step 3,HASH-SHA256-403
CSE-07-CASE-0040-STP-4,CSE-07-CASE-0040,Forensic Step 4: Artifact Capture,Completed,ANON-01,2026-08-24T10:32:00Z,2026-08-24T10:44:00Z,Completed analysis for step 4,HASH-SHA256-404
CSE-07-CASE-0041-STP-1,CSE-07-CASE-0041,Forensic Step 1: Memory Dump,Completed,ANON-02,2026-08-17T23:13:00Z,2026-08-17T23:16:00Z,Completed analysis for step 1,HASH-SHA256-411
CSE-07-CASE-0041-STP-2,CSE-07-CASE-0041,Forensic Step 2: Egress Inspection,Completed,ANON-02,2026-08-17T23:18:00Z,2026-08-17T23:24:00Z,Completed analysis for step 2,HASH-SHA256-412
CSE-07-CASE-0041-STP-3,CSE-07-CASE-0041,Forensic Step 3: Remediation Review,Completed,ANON-02,2026-08-17T23:23:00Z,2026-08-17T23:32:00Z,Completed analysis for step 3,HASH-SHA256-413
CSE-07-CASE-0042-STP-1,CSE-07-CASE-0042,Forensic Step 1: Memory Dump,Completed,ANON-03,2026-08-14T12:24:00Z,2026-08-14T12:27:00Z,Completed analysis for step 1,HASH-SHA256-421
CSE-07-CASE-0042-STP-2,CSE-07-CASE-0042,Forensic Step 2: Egress Inspection,Completed,ANON-03,2026-08-14T12:29:00Z,2026-08-14T12:35:00Z,Completed analysis for step 2,HASH-SHA256-422
CSE-07-CASE-0042-STP-3,CSE-07-CASE-0042,Forensic Step 3: Remediation Review,Completed,ANON-03,2026-08-14T12:34:00Z,2026-08-14T12:43:00Z,Completed analysis for step 3,HASH-SHA256-423
CSE-07-CASE-0042-STP-4,CSE-07-CASE-0042,Forensic Step 4: Artifact Capture,Completed,ANON-03,2026-08-14T12:39:00Z,2026-08-14T12:51:00Z,Completed analysis for step 4,HASH-SHA256-424
CSE-07-CASE-0042-STP-5,CSE-07-CASE-0042,Forensic Step 5: Memory Dump,Completed,ANON-03,2026-08-14T12:44:00Z,2026-08-14T12:59:00Z,Completed analysis for step 5,HASH-SHA256-425
CSE-07-CASE-0043-STP-1,CSE-07-CASE-0043,Forensic Step 1: Memory Dump,Completed,ANON-04,2026-08-25T12:01:00Z,2026-08-25T12:04:00Z,Completed analysis for step 1,HASH-SHA256-431
CSE-07-CASE-0043-STP-2,CSE-07-CASE-0043,Forensic Step 2: Egress Inspection,Completed,ANON-04,2026-08-25T12:06:00Z,2026-08-25T12:12:00Z,Completed analysis for step 2,HASH-SHA256-432
CSE-07-CASE-0043-STP-3,CSE-07-CASE-0043,Forensic Step 3: Remediation Review,Completed,ANON-04,2026-08-25T12:11:00Z,2026-08-25T12:20:00Z,Completed analysis for step 3,HASH-SHA256-433
CSE-07-CASE-0043-STP-4,CSE-07-CASE-0043,Forensic Step 4: Artifact Capture,Completed,ANON-04,2026-08-25T12:16:00Z,2026-08-25T12:28:00Z,Completed analysis for step 4,HASH-SHA256-434
CSE-07-CASE-0044-STP-1,CSE-07-CASE-0044,Forensic Step 1: Memory Dump,Completed,ANON-01,2026-08-21T23:42:00Z,2026-08-21T23:45:00Z,Completed analysis for step 1,HASH-SHA256-441
CSE-07-CASE-0044-STP-2,CSE-07-CASE-0044,Forensic Step 2: Egress Inspection,Completed,ANON-01,2026-08-21T23:47:00Z,2026-08-21T23:53:00Z,Completed analysis for step 2,HASH-SHA256-442
CSE-07-CASE-0044-STP-3,CSE-07-CASE-0044,Forensic Step 3: Remediation Review,Completed,ANON-01,2026-08-21T23:52:00Z,2026-08-22T00:01:00Z,Completed analysis for step 3,HASH-SHA256-443
CSE-07-CASE-0044-STP-4,CSE-07-CASE-0044,Forensic Step 4: Artifact Capture,Completed,ANON-01,2026-08-21T23:57:00Z,2026-08-22T00:09:00Z,Completed analysis for step 4,HASH-SHA256-444
CSE-07-CASE-0045-STP-1,CSE-07-CASE-0045,Forensic Step 1: Memory Dump,Completed,ANON-02,2026-08-06T03:44:00Z,2026-08-06T03:47:00Z,Completed analysis for step 1,HASH-SHA256-451
CSE-07-CASE-0045-STP-2,CSE-07-CASE-0045,Forensic Step 2: Egress Inspection,Completed,ANON-02,2026-08-06T03:49:00Z,2026-08-06T03:55:00Z,Completed analysis for step 2,HASH-SHA256-452
CSE-07-CASE-0045-STP-3,CSE-07-CASE-0045,Forensic Step 3: Remediation Review,Completed,ANON-02,2026-08-06T03:54:00Z,2026-08-06T04:03:00Z,Completed analysis for step 3,HASH-SHA256-453
CSE-07-CASE-0045-STP-4,CSE-07-CASE-0045,Forensic Step 4: Artifact Capture,Completed,ANON-02,2026-08-06T03:59:00Z,2026-08-06T04:11:00Z,Completed analysis for step 4,HASH-SHA256-454
CSE-07-CASE-0045-STP-5,CSE-07-CASE-0045,Forensic Step 5: Memory Dump,Completed,ANON-02,2026-08-06T04:04:00Z,2026-08-06T04:19:00Z,Completed analysis for step 5,HASH-SHA256-455
CSE-07-CASE-0046-STP-1,CSE-07-CASE-0046,Forensic Step 1: Memory Dump,Completed,ANON-03,2026-08-08T09:58:00Z,2026-08-08T10:01:00Z,Completed analysis for step 1,HASH-SHA256-461
CSE-07-CASE-0046-STP-2,CSE-07-CASE-0046,Forensic Step 2: Egress Inspection,Completed,ANON-03,2026-08-08T10:03:00Z,2026-08-08T10:09:00Z,Completed analysis for step 2,HASH-SHA256-462
CSE-07-CASE-0046-STP-3,CSE-07-CASE-0046,Forensic Step 3: Remediation Review,Completed,ANON-03,2026-08-08T10:08:00Z,2026-08-08T10:17:00Z,Completed analysis for step 3,HASH-SHA256-463
CSE-07-CASE-0046-STP-4,CSE-07-CASE-0046,Forensic Step 4: Artifact Capture,Completed,ANON-03,2026-08-08T10:13:00Z,2026-08-08T10:25:00Z,Completed analysis for step 4,HASH-SHA256-464
CSE-07-CASE-0047-STP-1,CSE-07-CASE-0047,Forensic Step 1: Memory Dump,Completed,ANON-04,2026-08-10T17:02:00Z,2026-08-10T17:05:00Z,Completed analysis for step 1,HASH-SHA256-471
CSE-07-CASE-0047-STP-2,CSE-07-CASE-0047,Forensic Step 2: Egress Inspection,Completed,ANON-04,2026-08-10T17:07:00Z,2026-08-10T17:13:00Z,Completed analysis for step 2,HASH-SHA256-472
CSE-07-CASE-0047-STP-3,CSE-07-CASE-0047,Forensic Step 3: Remediation Review,Completed,ANON-04,2026-08-10T17:12:00Z,2026-08-10T17:21:00Z,Completed analysis for step 3,HASH-SHA256-473
CSE-07-CASE-0047-STP-4,CSE-07-CASE-0047,Forensic Step 4: Artifact Capture,Completed,ANON-04,2026-08-10T17:17:00Z,2026-08-10T17:29:00Z,Completed analysis for step 4,HASH-SHA256-474
CSE-07-CASE-0047-STP-5,CSE-07-CASE-0047,Forensic Step 5: Memory Dump,Completed,ANON-04,2026-08-10T17:22:00Z,2026-08-10T17:37:00Z,Completed analysis for step 5,HASH-SHA256-475
CSE-07-CASE-0048-STP-1,CSE-07-CASE-0048,Forensic Step 1: Memory Dump,Completed,ANON-01,2026-08-15T18:32:00Z,2026-08-15T18:35:00Z,Completed analysis for step 1,HASH-SHA256-481
CSE-07-CASE-0048-STP-2,CSE-07-CASE-0048,Forensic Step 2: Egress Inspection,Completed,ANON-01,2026-08-15T18:37:00Z,2026-08-15T18:43:00Z,Completed analysis for step 2,HASH-SHA256-482
CSE-07-CASE-0048-STP-3,CSE-07-CASE-0048,Forensic Step 3: Remediation Review,Completed,ANON-01,2026-08-15T18:42:00Z,2026-08-15T18:51:00Z,Completed analysis for step 3,HASH-SHA256-483
CSE-07-CASE-0049-STP-1,CSE-07-CASE-0049,Forensic Step 1: Memory Dump,Completed,ANON-02,2026-08-15T15:11:00Z,2026-08-15T15:14:00Z,Completed analysis for step 1,HASH-SHA256-491
CSE-07-CASE-0049-STP-2,CSE-07-CASE-0049,Forensic Step 2: Egress Inspection,Completed,ANON-02,2026-08-15T15:16:00Z,2026-08-15T15:22:00Z,Completed analysis for step 2,HASH-SHA256-492
CSE-07-CASE-0049-STP-3,CSE-07-CASE-0049,Forensic Step 3: Remediation Review,Completed,ANON-02,2026-08-15T15:21:00Z,2026-08-15T15:30:00Z,Completed analysis for step 3,HASH-SHA256-493
CSE-07-CASE-0050-STP-1,CSE-07-CASE-0050,Forensic Step 1: Memory Dump,Completed,ANON-03,2026-08-17T13:16:00Z,2026-08-17T13:19:00Z,Completed analysis for step 1,HASH-SHA256-501
CSE-07-CASE-0050-STP-2,CSE-07-CASE-0050,Forensic Step 2: Egress Inspection,Completed,ANON-03,2026-08-17T13:21:00Z,2026-08-17T13:27:00Z,Completed analysis for step 2,HASH-SHA256-502
CSE-07-CASE-0050-STP-3,CSE-07-CASE-0050,Forensic Step 3: Remediation Review,Completed,ANON-03,2026-08-17T13:26:00Z,2026-08-17T13:35:00Z,Completed analysis for step 3,HASH-SHA256-503
CSE-07-CASE-0051-STP-1,CSE-07-CASE-0051,Forensic Step 1: Memory Dump,Completed,ANON-04,2026-08-07T14:59:00Z,2026-08-07T15:02:00Z,Completed analysis for step 1,HASH-SHA256-511
CSE-07-CASE-0051-STP-2,CSE-07-CASE-0051,Forensic Step 2: Egress Inspection,Completed,ANON-04,2026-08-07T15:04:00Z,2026-08-07T15:10:00Z,Completed analysis for step 2,HASH-SHA256-512
CSE-07-CASE-0051-STP-3,CSE-07-CASE-0051,Forensic Step 3: Remediation Review,Completed,ANON-04,2026-08-07T15:09:00Z,2026-08-07T15:18:00Z,Completed analysis for step 3,HASH-SHA256-513
CSE-07-CASE-0051-STP-4,CSE-07-CASE-0051,Forensic Step 4: Artifact Capture,Completed,ANON-04,2026-08-07T15:14:00Z,2026-08-07T15:26:00Z,Completed analysis for step 4,HASH-SHA256-514
CSE-07-CASE-0052-STP-1,CSE-07-CASE-0052,Forensic Step 1: Memory Dump,Completed,ANON-01,2026-08-23T14:31:00Z,2026-08-23T14:34:00Z,Completed analysis for step 1,HASH-SHA256-521
CSE-07-CASE-0052-STP-2,CSE-07-CASE-0052,Forensic Step 2: Egress Inspection,Completed,ANON-01,2026-08-23T14:36:00Z,2026-08-23T14:42:00Z,Completed analysis for step 2,HASH-SHA256-522
CSE-07-CASE-0052-STP-3,CSE-07-CASE-0052,Forensic Step 3: Remediation Review,Completed,ANON-01,2026-08-23T14:41:00Z,2026-08-23T14:50:00Z,Completed analysis for step 3,HASH-SHA256-523
CSE-07-CASE-0052-STP-4,CSE-07-CASE-0052,Forensic Step 4: Artifact Capture,Completed,ANON-01,2026-08-23T14:46:00Z,2026-08-23T14:58:00Z,Completed analysis for step 4,HASH-SHA256-524
CSE-07-CASE-0052-STP-5,CSE-07-CASE-0052,Forensic Step 5: Memory Dump,Completed,ANON-01,2026-08-23T14:51:00Z,2026-08-23T15:06:00Z,Completed analysis for step 5,HASH-SHA256-525
CSE-07-CASE-0053-STP-1,CSE-07-CASE-0053,Forensic Step 1: Memory Dump,Completed,ANON-02,2026-08-01T15:36:00Z,2026-08-01T15:39:00Z,Completed analysis for step 1,HASH-SHA256-531
CSE-07-CASE-0053-STP-2,CSE-07-CASE-0053,Forensic Step 2: Egress Inspection,Completed,ANON-02,2026-08-01T15:41:00Z,2026-08-01T15:47:00Z,Completed analysis for step 2,HASH-SHA256-532
CSE-07-CASE-0053-STP-3,CSE-07-CASE-0053,Forensic Step 3: Remediation Review,Completed,ANON-02,2026-08-01T15:46:00Z,2026-08-01T15:55:00Z,Completed analysis for step 3,HASH-SHA256-533
CSE-07-CASE-0053-STP-4,CSE-07-CASE-0053,Forensic Step 4: Artifact Capture,Completed,ANON-02,2026-08-01T15:51:00Z,2026-08-01T16:03:00Z,Completed analysis for step 4,HASH-SHA256-534
CSE-07-CASE-0053-STP-5,CSE-07-CASE-0053,Forensic Step 5: Memory Dump,Completed,ANON-02,2026-08-01T15:56:00Z,2026-08-01T16:11:00Z,Completed analysis for step 5,HASH-SHA256-535
CSE-07-CASE-0054-STP-1,CSE-07-CASE-0054,Forensic Step 1: Memory Dump,Completed,ANON-03,2026-08-18T19:29:00Z,2026-08-18T19:32:00Z,Completed analysis for step 1,HASH-SHA256-541
CSE-07-CASE-0054-STP-2,CSE-07-CASE-0054,Forensic Step 2: Egress Inspection,Completed,ANON-03,2026-08-18T19:34:00Z,2026-08-18T19:40:00Z,Completed analysis for step 2,HASH-SHA256-542
CSE-07-CASE-0054-STP-3,CSE-07-CASE-0054,Forensic Step 3: Remediation Review,Completed,ANON-03,2026-08-18T19:39:00Z,2026-08-18T19:48:00Z,Completed analysis for step 3,HASH-SHA256-543
CSE-07-CASE-0054-STP-4,CSE-07-CASE-0054,Forensic Step 4: Artifact Capture,Completed,ANON-03,2026-08-18T19:44:00Z,2026-08-18T19:56:00Z,Completed analysis for step 4,HASH-SHA256-544
CSE-07-CASE-0055-STP-1,CSE-07-CASE-0055,Forensic Step 1: Memory Dump,Completed,ANON-04,2026-08-02T14:03:00Z,2026-08-02T14:06:00Z,Completed analysis for step 1,HASH-SHA256-551
CSE-07-CASE-0055-STP-2,CSE-07-CASE-0055,Forensic Step 2: Egress Inspection,Completed,ANON-04,2026-08-02T14:08:00Z,2026-08-02T14:14:00Z,Completed analysis for step 2,HASH-SHA256-552
CSE-07-CASE-0055-STP-3,CSE-07-CASE-0055,Forensic Step 3: Remediation Review,Completed,ANON-04,2026-08-02T14:13:00Z,2026-08-02T14:22:00Z,Completed analysis for step 3,HASH-SHA256-553
CSE-07-CASE-0055-STP-4,CSE-07-CASE-0055,Forensic Step 4: Artifact Capture,Completed,ANON-04,2026-08-02T14:18:00Z,2026-08-02T14:30:00Z,Completed analysis for step 4,HASH-SHA256-554
CSE-07-CASE-0055-STP-5,CSE-07-CASE-0055,Forensic Step 5: Memory Dump,Completed,ANON-04,2026-08-02T14:23:00Z,2026-08-02T14:38:00Z,Completed analysis for step 5,HASH-SHA256-555
CSE-07-CASE-0056-STP-1,CSE-07-CASE-0056,Forensic Step 1: Memory Dump,Completed,ANON-01,2026-08-07T16:47:00Z,2026-08-07T16:50:00Z,Completed analysis for step 1,HASH-SHA256-561
CSE-07-CASE-0056-STP-2,CSE-07-CASE-0056,Forensic Step 2: Egress Inspection,Completed,ANON-01,2026-08-07T16:52:00Z,2026-08-07T16:58:00Z,Completed analysis for step 2,HASH-SHA256-562
CSE-07-CASE-0056-STP-3,CSE-07-CASE-0056,Forensic Step 3: Remediation Review,Completed,ANON-01,2026-08-07T16:57:00Z,2026-08-07T17:06:00Z,Completed analysis for step 3,HASH-SHA256-563
CSE-07-CASE-0056-STP-4,CSE-07-CASE-0056,Forensic Step 4: Artifact Capture,Completed,ANON-01,2026-08-07T17:02:00Z,2026-08-07T17:14:00Z,Completed analysis for step 4,HASH-SHA256-564
CSE-07-CASE-0057-STP-1,CSE-07-CASE-0057,Forensic Step 1: Memory Dump,Completed,ANON-02,2026-08-06T04:20:00Z,2026-08-06T04:23:00Z,Completed analysis for step 1,HASH-SHA256-571
CSE-07-CASE-0057-STP-2,CSE-07-CASE-0057,Forensic Step 2: Egress Inspection,Completed,ANON-02,2026-08-06T04:25:00Z,2026-08-06T04:31:00Z,Completed analysis for step 2,HASH-SHA256-572
CSE-07-CASE-0057-STP-3,CSE-07-CASE-0057,Forensic Step 3: Remediation Review,Completed,ANON-02,2026-08-06T04:30:00Z,2026-08-06T04:39:00Z,Completed analysis for step 3,HASH-SHA256-573
CSE-07-CASE-0057-STP-4,CSE-07-CASE-0057,Forensic Step 4: Artifact Capture,Completed,ANON-02,2026-08-06T04:35:00Z,2026-08-06T04:47:00Z,Completed analysis for step 4,HASH-SHA256-574
CSE-07-CASE-0057-STP-5,CSE-07-CASE-0057,Forensic Step 5: Memory Dump,Completed,ANON-02,2026-08-06T04:40:00Z,2026-08-06T04:55:00Z,Completed analysis for step 5,HASH-SHA256-575
CSE-07-CASE-0058-STP-1,CSE-07-CASE-0058,Forensic Step 1: Memory Dump,Completed,ANON-03,2026-08-24T04:28:00Z,2026-08-24T04:31:00Z,Completed analysis for step 1,HASH-SHA256-581
CSE-07-CASE-0058-STP-2,CSE-07-CASE-0058,Forensic Step 2: Egress Inspection,Completed,ANON-03,2026-08-24T04:33:00Z,2026-08-24T04:39:00Z,Completed analysis for step 2,HASH-SHA256-582
CSE-07-CASE-0058-STP-3,CSE-07-CASE-0058,Forensic Step 3: Remediation Review,Completed,ANON-03,2026-08-24T04:38:00Z,2026-08-24T04:47:00Z,Completed analysis for step 3,HASH-SHA256-583
CSE-07-CASE-0059-STP-1,CSE-07-CASE-0059,Forensic Step 1: Memory Dump,Completed,ANON-04,2026-08-15T17:55:00Z,2026-08-15T17:58:00Z,Completed analysis for step 1,HASH-SHA256-591
CSE-07-CASE-0059-STP-2,CSE-07-CASE-0059,Forensic Step 2: Egress Inspection,Completed,ANON-04,2026-08-15T18:00:00Z,2026-08-15T18:06:00Z,Completed analysis for step 2,HASH-SHA256-592
CSE-07-CASE-0059-STP-3,CSE-07-CASE-0059,Forensic Step 3: Remediation Review,Completed,ANON-04,2026-08-15T18:05:00Z,2026-08-15T18:14:00Z,Completed analysis for step 3,HASH-SHA256-593
CSE-07-CASE-0060-STP-1,CSE-07-CASE-0060,Forensic Step 1: Memory Dump,Completed,ANON-01,2026-08-18T06:07:00Z,2026-08-18T06:10:00Z,Completed analysis for step 1,HASH-SHA256-601
CSE-07-CASE-0060-STP-2,CSE-07-CASE-0060,Forensic Step 2: Egress Inspection,Completed,ANON-01,2026-08-18T06:12:00Z,2026-08-18T06:18:00Z,Completed analysis for step 2,HASH-SHA256-602
